1234 lines 6 predictors	PredictorParameters:	cafie	0	otherwidth	10	othertype	2	flowalign	0	flowalignRadius	2	flowalignMaxRadius	1	postype	0	posstart	35	
13 0.08 -0.764442 6 14 0.08619 554591 40
13 0.101667 -0.443885 5 7 0.078024 1.95268e+06 40
13 0.11 -0.750961 5 14 0.08619 776341 40
13 0.08 -0.635733 5 0 0.08619 146322 40
13 0.08 -0.739085 6 1 0.08619 37209 40
13 0.11 -0.739085 1 0 0.078024 13160 40
13 0.092 -0.739085 4 3 0.08619 89984 40
13 0.148333 -0.764442 2 14 0.08619 86526 40
13 0.17 -0.764442 5 0 0.08619 21122 40
13 0.101667 -0.750961 2 1 0.161786 462223 39
13 0.092 -0.764442 5 1 0.479091 24414 40
13 0.17 -0.764442 4 0 0.161786 194799 39
13 0.11 -0.443885 5 7 0.078024 123710 39
13 0.08 -0.635733 4 5 0.08619 117006 39
13 0.08 -0.727363 1 14 0.093095 45489 40
13 0.1325 -0.750961 1 14 0.08619 50181 39
13 0.12 -0.739085 5 0 0.078024 19989 40
13 0.148333 -0.715072 5 14 0.093095 1.90509e+06 38
13 0.1325 -0.686012 5 6 0.078024 23845 40
13 0.148333 -0.764442 1 14 0.099859 15277 40
13 0.092 -0.750961 1 2 0.479091 9335 40
13 0.1325 -0.701596 5 0 0.08619 73532 39
13 0.148333 -0.764442 5 14 0.099859 22738 39
13 0.101667 -0.764442 5 3 0.479091 9224 40
13 0.08 -0.750961 3 2 0.161786 8007 39
13 0.148333 -0.635733 5 5 0.08619 314443 38
13 0.11 -0.727363 3 0 0.099859 175593 38
13 0.092 -0.715072 5 0 0.099859 34073 39
13 0.11 -0.750961 5 0 0.11518 29384 40
13 0.08 -0.715072 1 0 0.11518 17456 39
13 0.11 -0.750961 1 0 0.479091 6115 38
13 0.08 -0.715072 6 1 0.093095 5881 38
184 0.1325 -0.739085 5 14 0.479091 3.72381e+07 37
184 0.08 -0.764442 7 0 0.093095 22760 40
184 0.17 -0.764442 2 0 0.078024 12703 40
213 0.08 -0.764442 6 14 0.078024 128140 40
75 0.08 -0.739085 6 1 0.078024 13303 40
27 0.148333 -0.764442 5 0 0.099859 18374 40
13 0.148333 -0.764442 2 14 0.479091 8588 39
184 0.17 -0.764442 4 5 0.161786 931235 38
213 0.148333 -0.764442 5 14 0.08619 514086 38
184 0.17 -0.764442 5 1 0.093095 11874 40
213 0.08 -0.739085 6 2 0.08619 225408 38
213 0.08 -0.764442 4 0 0.479091 56686 38
213 0.12 -0.739085 5 3 0.08619 434580 37
213 0.1325 -0.739085 2 4 0.078024 11194 40
213 0.148333 -0.750961 5 14 0.078024 35759 38
13 0.101667 -0.666294 4 5 0.093095 237878 37
13 0.08 -0.686012 2 0 0.099859 15268 40
13 0.11 -0.701596 1 0 0.093095 12012 38
213 0.12 -0.764442 4 0 0.093095 115071 37
13 0.1325 -0.701596 5 5 0.093095 86918 37
13 0.092 -0.715072 6 0 0.479091 84984 37
129 0.092 -0.750961 6 3 0.099859 22597 38
13 0.08 -0.701596 3 0 0.11518 13595 38
184 0.08 -0.750961 6 2 0.125159 6961 38
13 0.092 -0.686012 1 2 0.099859 65086 37
13 0.08 -0.701596 3 7 0.107032 41874 37
213 0.08 -0.739085 1 0 0.099859 31620 37
13 0.101667 -0.727363 5 0 0.11518 27504 37
13 0.101667 -0.715072 4 0 0.107032 38780 37
13 0.092 -0.635733 4 1 0.093095 22551 37
75 0.08 -0.739085 7 14 0.125159 22359 37
213 0.1325 -0.750961 4 14 0.08619 20095 37
213 0.092 -0.764442 4 0 0.099859 18476 37
13 0.101667 -0.443885 1 5 0.08619 10098 37
213 0.08 -0.750961 2 0 0.099859 9036 37
184 0.148333 -0.727363 5 6 0.161786 1.44262e+07 36
49 0.12 -0.727363 5 0 0.479091 11160 40
184 0.08 -0.727363 6 2 0.078024 10088 40
157 0.092 -0.727363 1 6 0.479091 5868 38
157 0.1325 -0.727363 4 5 0.479091 55372 37
13 0.17 -0.750961 5 1 0.099859 28294 37
13 0.17 -0.750961 1 1 0.161786 11065 40
213 0.1325 -0.739085 5 14 0.161786 2.70773e+06 36
213 0.08 -0.750961 7 0 0.099859 5021 37
13 0.148333 -0.635733 4 3 0.099859 1.04041e+06 36
13 0.148333 -0.686012 5 1 0.099859 11900 40
13 0.092 -0.715072 5 7 0.107032 12494 38
13 0.101667 -0.443885 2 0 0.099859 23972 37
184 0.17 -0.750961 5 5 0.138817 672232 36
129 0.17 -0.750961 1 0 0.161786 6904 38
13 0.17 -0.739085 5 6 0.107032 52472 37
13 0.101667 -0.635733 3 0 0.11518 198115 36
13 0.08 -0.666294 3 1 0.11518 27155 37
13 0.08 -0.715072 4 1 0.479091 5731 38
13 0.17 -0.666294 4 4 0.099859 151465 36
13 0.17 -0.727363 5 5 0.125159 104079 36
13 0.12 -0.666294 1 0 0.107032 99609 36
102 0.17 -0.739085 5 6 0.08619 32641 36
102 0.17 -0.727363 5 1 0.078024 5573 37
213 0.092 -0.739085 6 2 0.11518 24904 36
13 0.215 -0.764442 4 14 0.11518 21662 36
213 0.148333 -0.739085 5 6 0.08619 21622 36
27 0.17 -0.750961 4 3 0.479091 17893 36
13 0.17 -0.727363 1 3 0.479091 28634 36
13 0.092 -0.701596 1 14 0.11518 14396 36
13 0.101667 -0.443885 1 0 0.107032 8852 36
27 0.148333 -0.727363 4 4 0.479091 8830 36
13 0.101667 -0.715072 1 14 0.107032 7327 36
13 0.17 -0.739085 2 3 0.479091 7203 36
13 0.148333 -0.443885 2 0 0.08619 7109 36
184 0.148333 -0.686012 5 5 0.161786 3.38045e+07 35
129 0.1325 -0.715072 1 0 0.479091 23777 39
13 0.12 -0.701596 1 1 0.479091 7310 39
13 0.17 -0.715072 3 1 0.107032 18029 38
27 0.08 -0.715072 6 4 0.099859 6664 38
75 0.17 -0.686012 2 1 0.078024 6050 38
75 0.08 -0.715072 31 0 0.078024 5235 37
129 0.08 -0.686012 2 0 0.479091 5032 37
13 0.17 -0.686012 4 2 0.107032 53507 36
13 0.101667 -0.635733 4 3 0.107032 46225 36
13 0.101667 -0.666294 2 0 0.479091 35101 36
13 0.08 -0.666294 3 1 0.138817 6418 38
13 0.1325 -0.666294 1 0 0.107032 12442 36
213 0.1325 -0.715072 4 4 0.161786 2.20709e+06 35
213 0.101667 -0.701596 4 5 0.078024 22803 37
184 0.17 -0.727363 5 5 0.161786 1.81224e+06 35
129 0.17 -0.715072 3 0 0.08619 14019 37
13 0.1325 -0.635733 4 4 0.11518 392868 35
13 0.11 -0.666294 3 0 0.125159 14222 37
13 0.17 -0.715072 4 4 0.138817 88198 35
213 0.11 -0.739085 6 2 0.107032 60594 35
213 0.1325 -0.715072 5 4 0.138817 45266 35
213 0.1325 -0.686012 5 2 0.08619 138495 35
13 0.12 -0.666294 1 0 0.479091 38834 35
213 0.12 -0.715072 1 0 0.479091 28228 35
13 0.1325 -0.701596 3 5 0.479091 15593 35
157 0.08 -0.686012 6 2 0.078024 15570 35
102 0.17 -0.715072 5 5 0.08619 13482 35
13 0.5 -0.764442 5 14 0.099859 6655 35
75 0.12 -0.715072 1 5 0.479091 6199 35
129 0.11 -0.750961 6 14 0.125159 6161 35
27 0.11 -0.701596 6 0 0.093095 5654 35
213 0.1325 -0.635733 4 2 0.138817 1.4574e+07 34
129 0.1325 -0.635733 4 3 0.078024 13146 40
213 0.1325 -0.701596 1 4 0.138817 12848 40
27 0.11 -0.666294 4 3 0.138817 14604 39
213 0.08 -0.686012 5 1 0.138817 8195 39
75 0.08 -0.666294 5 3 0.08619 7782 39
49 0.101667 -0.666294 4 4 0.125159 12180 38
213 0.101667 -0.686012 3 3 0.11518 6647 38
157 0.092 -0.666294 1 4 0.099859 6142 38
184 0.08 -0.666294 5 2 0.125159 38952 37
27 0.11 -0.635733 1 0 0.161786 22508 37
184 0.11 -0.666294 5 0 0.107032 16041 36
213 0.1325 -0.701596 5 2 0.11518 7419 36
157 0.12 -0.666294 3 2 0.161786 219276 35
184 0.11 -0.666294 1 0 0.161786 9478 37
75 0.1325 -0.635733 4 3 0.093095 19253 35
213 0.12 -0.701596 3 4 0.138817 6710 35
213 0.1325 -0.686012 2 3 0.11518 6615 35
129 0.08 -0.666294 5 3 0.125159 6465 35
75 0.12 -0.666294 5 3 0.093095 5833 35
184 0.148333 -0.666294 4 3 0.11518 1.02855e+06 34
213 0.101667 -0.635733 3 3 0.093095 6198 38
213 0.11 -0.666294 4 3 0.11518 5636 35
184 0.17 -0.715072 4 4 0.138817 977380 34
13 0.148333 -0.635733 4 2 0.125159 177802 34
13 0.17 -0.666294 4 0 0.125159 166153 34
