1964 lines 6 predictors	PredictorParameters:	cafie	0	otherwidth	10	othertype	2	flowalign	0	flowalignRadius	2	flowalignMaxRadius	1	postype	0	posstart	35	
324 0.1175 -0.668449 2 3 0.107627 4.82039e+07 40
50 0.105 -0.705284 2 5 0.097762 59776 40
387 0.105 -0.722452 2 5 0.087923 113706 40
20 0.0925 -0.705284 1 2 0.443939 88381 40
20 0.0775 -0.668449 1 3 0.118185 37816 40
387 0.105 -0.705284 2 1 0.087923 31775 40
20 0.1175 -0.652974 2 5 0.076586 1.0538e+06 40
222 0.0925 -0.705284 1 2 0.118185 188167 40
133 0.0775 -0.684009 2 0 0.118185 53612 40
133 0.105 -0.693429 1 0 0.118185 113752 40
387 0.0775 -0.684009 2 3 0.107627 99224 40
387 0.0775 -0.722452 2 0 0.118185 23356 40
91 0.0925 -0.684009 1 0 0.130016 86456 40
50 0.0775 -0.675885 1 0 0.143905 25387 40
20 0.105 -0.642507 2 5 0.097762 1.83609e+06 40
387 0.1175 -0.668449 1 4 0.076586 45965 40
20 0.0775 -0.661036 1 0 0.443939 32963 40
20 0.131667 -0.722452 1 3 0.107627 28634 40
20 0.0775 -0.661036 2 3 0.107627 15605 40
324 0.105 -0.652974 2 3 0.107627 6.72215e+06 40
324 0.131667 -0.684009 2 3 0.107627 4.00962e+06 40
271 0.105 -0.668449 2 2 0.118185 2.02062e+06 40
50 0.0775 -0.668449 2 0 0.130016 19279 40
20 0.0925 -0.652974 1 3 0.118185 43202 40
222 0.131667 -0.668449 2 0 0.107627 985571 40
20 0.131667 -0.668449 2 3 0.087923 41297 40
20 0.1175 -0.501479 2 15 0.076586 256993 40
20 0.0775 -0.501479 2 15 0.087923 61700 40
20 0.1175 -0.642507 1 5 0.097762 234265 40
20 0.1175 -0.661036 2 1 0.087923 21493 40
20 0.1175 -0.652974 1 0 0.107627 35225 40
324 0.105 -0.705284 2 2 0.118185 152531 40
50 0.131667 -0.668449 2 3 0.087923 44988 40
133 0.0925 -0.722452 1 0 0.186587 26073 40
324 0.1175 -0.652974 2 3 0.118185 5.80159e+06 40
133 0.131667 -0.705284 1 0 0.118185 43407 40
324 0.131667 -0.705284 1 0 0.118185 159424 40
222 0.131667 -0.693429 1 0 0.118185 67764 40
387 0.131667 -0.705284 2 2 0.130016 2.70953e+06 40
271 0.0775 -0.693429 1 0 0.143905 29634 40
387 0.0925 -0.693429 1 3 0.118185 38963 40
20 0.105 -0.684009 2 0 0.130016 16414 40
222 0.105 -0.684009 1 0 0.130016 113868 40
222 0.105 -0.693429 2 0 0.130016 30102 40
387 0.1175 -0.693429 1 2 0.118185 101297 40
387 0.131667 -0.693429 2 3 0.087923 12801 40
222 0.131667 -0.652974 2 0 0.097762 617195 40
20 0.131667 -0.501479 1 15 0.076586 17847 40
133 0.131667 -0.652974 2 4 0.076586 80397 40
91 0.131667 -0.661036 2 5 0.076586 15303 40
324 0.1175 -0.693429 2 1 0.130016 303571 40
50 0.0925 -0.684009 1 1 0.143905 35635 40
387 0.131667 -0.693429 2 0 0.118185 194176 40
50 0.131667 -0.693429 2 0 0.130016 12854 40
387 0.131667 -0.693429 1 2 0.107627 11508 40
387 0.105 -0.705284 1 0 0.143905 119116 40
91 0.1175 -0.652974 2 4 0.087923 37942 40
271 0.1175 -0.705284 1 4 0.097762 17358 40
20 0.131667 -0.675885 2 1 0.107627 17857 40
387 0.131667 -0.722452 1 3 0.118185 10591 40
20 0.131667 -0.501479 2 15 0.076586 10019 40
91 0.0925 -0.684009 2 5 0.097762 9780 40
177 0.131667 -0.652974 2 3 0.076586 9069 40
387 0.131667 -0.642507 3 3 0.107627 1.63264e+07 39
50 0.1175 -0.642507 3 4 0.087923 30203 40
324 0.0775 -0.693429 3 15 0.076586 11784 40
324 0.131667 -0.661036 1 0 0.118185 555638 40
387 0.0925 -0.675885 1 1 0.118185 18918 40
387 0.15 -0.722452 2 2 0.118185 1.0473e+06 39
271 0.15 -0.722452 1 3 0.107627 8966 40
324 0.131667 -0.668449 2 2 0.118185 691402 39
50 0.131667 -0.661036 1 3 0.118185 19866 40
20 0.131667 -0.501479 3 3 0.087923 290350 39
324 0.105 -0.684009 1 0 0.143905 166027 39
20 0.131667 -0.693429 1 0 0.143905 11746 40
133 0.131667 -0.652974 2 0 0.118185 139242 39
177 0.105 -0.675885 2 0 0.130016 122111 39
20 0.105 -0.668449 1 0 0.130016 10214 40
177 0.0925 -0.661036 1 1 0.130016 142179 39
20 0.0925 -0.501479 1 3 0.097762 58385 39
324 0.0775 -0.642507 1 3 0.118185 51646 39
387 0.0775 -0.642507 2 0 0.118185 26987 40
177 0.0925 -0.668449 2 1 0.130016 50617 39
20 0.105 -0.684009 1 1 0.443939 31328 39
222 0.0925 -0.693429 1 0 0.16132 31010 39
91 0.0775 -0.661036 1 0 0.16132 13537 40
271 0.0775 -0.675885 1 0 0.16132 23207 39
133 0.131667 -0.642507 1 4 0.087923 15374 39
387 0.0925 -0.675885 1 4 0.097762 10451 40
387 0.105 -0.684009 2 0 0.118185 14158 39
20 0.0925 -0.675885 2 4 0.118185 7470 39
50 0.131667 -0.642507 3 5 0.076586 7306 39
324 0.1175 -0.642507 2 2 0.130016 3.66537e+06 38
50 0.131667 -0.642507 1 0 0.118185 33176 40
20 0.0775 -0.668449 1 2 0.443939 7837 39
324 0.15 -0.675885 3 2 0.107627 3.3047e+06 38
20 0.15 -0.501479 3 2 0.076586 36475 40
177 0.15 -0.661036 2 0 0.076586 16472 40
50 0.15 -0.705284 1 2 0.118185 12263 40
133 0.15 -0.668449 3 2 0.087923 100427 39
50 0.15 -0.661036 3 0 0.087923 29590 40
387 0.15 -0.675885 3 0 0.087923 8671 39
324 0.131667 -0.652974 2 0 0.130016 1.09506e+06 38
177 0.131667 -0.661036 2 2 0.118185 72967 39
324 0.131667 -0.675885 1 0 0.143905 567092 38
387 0.131667 -0.722452 1 0 0.143905 28915 40
387 0.15 -0.693429 2 0 0.118185 478743 38
324 0.15 -0.705284 2 1 0.118185 79921 39
387 0.15 -0.705284 3 0 0.107627 8401 39
324 0.105 -0.675885 2 0 0.143905 165216 38
50 0.0775 -0.652974 2 0 0.143905 8245 39
50 0.105 -0.722452 2 0 0.443939 7168 39
133 0.15 -0.668449 3 2 0.097762 152853 38
91 0.15 -0.661036 1 0 0.097762 37274 39
20 0.15 -0.661036 1 2 0.097762 9369 40
324 0.131667 -0.684009 2 1 0.130016 128870 38
271 0.131667 -0.642507 1 0 0.118185 113654 38
222 0.15 -0.668449 3 0 0.097762 62436 38
20 0.15 -0.642507 2 2 0.087923 42840 38
20 0.0775 -0.501479 2 2 0.107627 35201 38
50 0.105 -0.675885 2 0 0.16132 29681 38
50 0.0775 -0.693429 2 2 0.443939 17428 38
20 0.105 -0.684009 2 1 0.16132 8519 39
177 0.0775 -0.684009 1 1 0.143905 11892 38
387 0.105 -0.705284 2 0 0.143905 11841 38
20 0.17 -0.722452 1 1 0.130016 11506 38
222 0.131667 -0.501479 3 4 0.107627 4.02664e+06 37
324 0.0925 -0.501479 3 4 0.087923 11002 40
271 0.105 -0.501479 3 2 0.107627 50328 38
91 0.105 -0.684009 3 5 0.097762 6557 38
222 0.15 -0.652974 3 2 0.107627 1.64046e+06 37
20 0.15 -0.642507 3 0 0.097762 25671 38
324 0.131667 -0.652974 2 2 0.130016 725732 37
91 0.131667 -0.652974 1 3 0.118185 6536 38
271 0.15 -0.675885 2 2 0.118185 684369 37
324 0.15 -0.693429 2 1 0.118185 21852 40
387 0.1175 -0.693429 3 0 0.118185 155449 37
387 0.131667 -0.675885 2 1 0.118185 155240 37
177 0.15 -0.642507 2 3 0.087923 99423 37
271 0.15 -0.722452 2 3 0.107627 6206 38
324 0.15 -0.675885 2 0 0.118185 73403 37
271 0.131667 -0.642507 2 0 0.118185 68995 37
387 0.0925 -0.705284 1 0 0.186587 33472 37
20 0.131667 -0.652974 2 3 0.130016 19031 37
271 0.131667 -0.501479 1 0 0.107627 18158 37
50 0.131667 -0.705284 1 2 0.143905 10874 37
133 0.0775 -0.675885 2 0 0.186587 10634 37
50 0.0925 -0.675885 2 0 0.186587 6020 38
20 0.15 -0.501479 1 4 0.087923 9717 37
387 0.15 -0.705284 3 1 0.097762 9238 37
50 0.0925 -0.652974 2 4 0.118185 5498 37
50 0.0775 -0.661036 2 0 0.443939 5011 37
324 0.15 -0.675885 2 3 0.087923 5009 37
324 0.131667 -0.652974 2 2 0.143905 2.76114e+06 36
387 0.105 -0.722452 2 2 0.143905 13133 40
387 0.131667 -0.705284 2 0 0.143905 58448 38
387 0.131667 -0.722452 2 2 0.143905 26642 37
222 0.0775 -0.652974 2 0 0.16132 23148 37
387 0.15 -0.705284 2 2 0.143905 1.08287e+06 36
387 0.1175 -0.652974 3 1 0.118185 633112 36
222 0.15 -0.642507 3 2 0.107627 582932 36
387 0.131667 -0.675885 2 1 0.143905 569903 36
650 0.131667 -0.722452 2 1 0.130016 512786 36
650 0.131667 -0.722452 2 3 0.097762 10352 40
324 0.131667 -0.642507 2 2 0.130016 511808 36
177 0.15 -0.652974 1 2 0.118185 415552 36
271 0.15 -0.668449 1 0 0.118185 76795 37
222 0.15 -0.668449 1 1 0.118185 11626 38
387 0.1175 -0.693429 1 0 0.16132 165198 36
20 0.1175 -0.684009 2 2 0.16132 11860 38
324 0.0775 -0.684009 2 1 0.16132 28555 37
324 0.15 -0.668449 2 0 0.118185 144225 36
387 0.1175 -0.693429 3 0 0.130016 103014 36
177 0.105 -0.661036 1 0 0.16132 75329 36
222 0.0925 -0.668449 1 0 0.16132 7210 39
177 0.0925 -0.652974 1 0 0.16132 9117 37
387 0.105 -0.661036 3 2 0.118185 67449 36
222 0.15 -0.668449 2 2 0.118185 51930 36
387 0.131667 -0.684009 2 2 0.130016 34089 36
387 0.1175 -0.675885 2 2 0.130016 7342 39
20 0.15 -0.501479 1 0 0.107627 29323 36
324 0.15 -0.684009 2 1 0.118185 20052 36
222 0.0925 -0.642507 3 0 0.118185 19382 36
271 0.15 -0.661036 3 0 0.097762 17046 36
133 0.105 -0.684009 1 0 0.186587 15355 36
177 0.1175 -0.684009 1 0 0.16132 12279 36
271 0.1175 -0.642507 1 3 0.118185 11348 36
20 0.17 -0.705284 1 1 0.130016 10966 36
20 0.15 -0.501479 1 3 0.097762 10825 36
177 0.0925 -0.675885 3 5 0.087923 8884 36
324 0.0775 -0.501479 3 6 0.076586 5075 37
50 0.15 -0.661036 3 4 0.087923 8599 36
324 0.131667 -0.693429 1 3 0.118185 8481 36
133 0.0775 -0.652974 1 1 0.16132 8284 36
20 0.1175 -0.705284 2 15 0.130016 8187 36
177 0.0925 -0.684009 3 0 0.130016 7927 36
50 0.131667 -0.722452 2 0 0.443939 7539 36
177 0.15 -0.501479 2 1 0.076586 7538 36
50 0.0775 -0.675885 2 3 0.186587 7272 36
324 0.15 -0.652974 2 2 0.130016 2.93881e+06 35
324 0.15 -0.661036 3 2 0.107627 18635 40
387 0.15 -0.693429 2 0 0.130016 46374 38
324 0.15 -0.652974 3 2 0.107627 7918 36
387 0.131667 -0.501479 2 2 0.118185 1.32925e+06 35
324 0.1175 -0.642507 2 0 0.16132 896641 35
324 0.1175 -0.642507 2 1 0.143905 128474 36
20 0.105 -0.642507 2 1 0.16132 17925 36
20 0.1175 -0.675885 1 3 0.16132 5111 37
387 0.1175 -0.684009 1 0 0.16132 14213 36
271 0.15 -0.642507 2 2 0.118185 464010 35
387 0.15 -0.684009 2 0 0.143905 426925 35
222 0.15 -0.652974 3 1 0.118185 358991 35
271 0.15 -0.705284 3 1 0.118185 21644 40
387 0.15 -0.705284 3 0 0.118185 31426 39
324 0.15 -0.705284 3 1 0.118185 9140 37
387 0.131667 -0.705284 3 0 0.130016 27153 36
133 0.15 -0.642507 1 0 0.143905 296571 35
177 0.15 -0.642507 1 0 0.130016 26012 36
177 0.131667 -0.642507 1 0 0.143905 14427 36
177 0.15 -0.501479 3 3 0.097762 281396 35
387 0.17 -0.722452 1 2 0.118185 211273 35
133 0.17 -0.705284 1 0 0.097762 8208 36
387 0.1175 -0.652974 2 2 0.130016 125634 35
387 0.0925 -0.642507 2 2 0.130016 7338 36
387 0.131667 -0.705284 2 0 0.16132 117456 35
91 0.131667 -0.661036 2 0 0.16132 65685 35
387 0.131667 -0.693429 1 0 0.16132 45127 35
271 0.131667 -0.693429 2 0 0.16132 9223 37
387 0.15 -0.693429 2 2 0.118185 42281 35
177 0.15 -0.684009 2 3 0.118185 39143 35
222 0.131667 -0.661036 2 3 0.118185 18758 37
133 0.105 -0.652974 1 0 0.186587 37081 35
271 0.15 -0.501479 3 2 0.097762 30901 35
271 0.131667 -0.684009 1 0 0.16132 25478 35
222 0.131667 -0.668449 1 0 0.16132 38764 35
650 0.105 -0.705284 2 3 0.097762 20131 35
177 0.15 -0.661036 2 3 0.107627 19622 35
650 0.131667 -0.722452 3 0 0.107627 17001 35
387 0.15 -0.705284 3 1 0.118185 12505 35
650 0.131667 -0.722452 2 2 0.107627 10354 35
324 0.0775 -0.652974 3 3 0.118185 8679 35
650 0.131667 -0.722452 3 2 0.097762 6148 35
387 0.15 -0.693429 3 2 0.107627 5857 35
177 0.131667 -0.693429 3 0 0.130016 5731 35
387 0.105 -0.642507 4 2 0.097762 2.21624e+06 34
20 0.105 -0.501479 4 2 0.087923 20141 37
387 0.0775 -0.501479 4 2 0.076586 11635 35
387 0.17 -0.705284 3 1 0.130016 1.30341e+06 34
271 0.17 -0.705284 1 2 0.107627 9552 37
20 0.17 -0.668449 2 1 0.087923 21438 35
133 0.17 -0.684009 3 0 0.097762 96529 35
20 0.17 -0.693429 1 0 0.130016 7477 36
20 0.17 -0.661036 1 3 0.097762 20251 35
387 0.15 -0.684009 2 2 0.143905 346340 34
271 0.15 -0.501479 3 2 0.107627 341471 34
387 0.15 -0.675885 2 0 0.143905 239739 34
222 0.15 -0.642507 3 2 0.118185 205423 34
387 0.131667 -0.705284 3 2 0.118185 6277 38
271 0.1175 -0.642507 3 2 0.118185 15023 35
387 0.105 -0.675885 2 1 0.16132 184340 34
271 0.105 -0.668449 2 1 0.16132 29577 35
50 0.105 -0.668449 1 2 0.443939 20298 35
271 0.0925 -0.652974 1 1 0.16132 16918 35
50 0.0775 -0.652974 2 2 0.443939 6731 35
650 0.15 -0.722452 3 0 0.130016 173700 34
91 0.17 -0.661036 1 0 0.118185 156377 34
271 0.15 -0.661036 1 0 0.143905 119375 34
650 0.131667 -0.722452 2 1 0.143905 106474 34
387 0.1175 -0.661036 2 2 0.143905 93995 34
387 0.131667 -0.668449 2 2 0.143905 76714 34
324 0.1175 -0.684009 2 3 0.130016 46339 34
324 0.15 -0.705284 2 3 0.130016 47602 34
324 0.131667 -0.675885 2 3 0.118185 5957 35
324 0.0775 -0.501479 4 6 0.076586 41195 34
222 0.15 -0.652974 1 0 0.143905 40531 34
20 0.15 -0.675885 1 0 0.443939 33218 34
177 0.1175 -0.642507 2 2 0.143905 26514 34
177 0.1175 -0.661036 2 3 0.130016 23417 34
20 0.17 -0.642507 3 0 0.087923 22819 34
324 0.1175 -0.693429 3 1 0.130016 18373 34
271 0.1175 -0.652974 3 3 0.118185 17170 34
133 0.17 -0.693429 2 1 0.097762 14046 34
91 0.17 -0.684009 1 2 0.097762 6357 35
222 0.131667 -0.668449 1 3 0.130016 13719 34
387 0.105 -0.661036 1 0 0.16132 12442 34
387 0.15 -0.693429 2 3 0.107627 11492 34
387 0.131667 -0.722452 2 4 0.107627 7356 34
50 0.0775 -0.642507 3 15 0.107627 7347 34
222 0.0775 -0.642507 2 1 0.16132 7121 34
222 0.131667 -0.684009 2 0 0.16132 6833 34
20 0.131667 -0.705284 2 1 0.443939 5427 34
20 0.131667 -0.668449 1 2 0.16132 6901 34
50 0.105 -0.642507 1 0 0.186587 5345 34
222 0.17 -0.661036 3 2 0.118185 1.83806e+06 33
271 0.17 -0.705284 3 2 0.107627 6587 38
20 0.17 -0.652974 3 3 0.097762 25572 35
387 0.17 -0.722452 3 2 0.118185 14730 34
324 0.15 -0.642507 2 2 0.143905 1.8164e+06 33
387 0.15 -0.652974 3 2 0.130016 1.38867e+06 33
133 0.0775 -0.675885 3 2 0.143905 15476 35
271 0.0925 -0.642507 3 0 0.130016 15364 35
387 0.15 -0.661036 1 0 0.143905 64860 34
387 0.131667 -0.661036 2 0 0.143905 6163 35
271 0.15 -0.642507 3 2 0.118185 9375 34
387 0.131667 -0.501479 2 2 0.130016 1.04019e+06 33
387 0.17 -0.693429 3 0 0.143905 803448 33
387 0.0775 -0.693429 3 1 0.143905 5841 38
324 0.17 -0.693429 3 1 0.118185 56524 35
133 0.17 -0.684009 3 0 0.130016 36386 34
222 0.105 -0.675885 3 0 0.143905 18346 34
324 0.17 -0.693429 3 2 0.107627 14096 34
387 0.1175 -0.642507 4 2 0.107627 802533 33
177 0.17 -0.642507 3 2 0.107627 487730 33
324 0.131667 -0.661036 1 1 0.16132 346243 33
387 0.131667 -0.722452 1 1 0.16132 7971 36
271 0.1175 -0.675885 2 1 0.16132 24654 34
387 0.131667 -0.693429 1 1 0.16132 20331 34
50 0.131667 -0.705284 2 1 0.443939 6981 34
324 0.1175 -0.642507 1 2 0.16132 175822 33
387 0.0775 -0.668449 2 2 0.16132 7257 36
387 0.131667 -0.722452 1 2 0.16132 6274 35
650 0.0925 -0.722452 2 2 0.16132 14430 34
387 0.1175 -0.675885 1 0 0.186587 172544 33
324 0.1175 -0.642507 4 4 0.087923 68194 33
50 0.105 -0.642507 4 5 0.087923 5060 37
271 0.0925 -0.652974 1 1 0.186587 51956 33
222 0.0925 -0.642507 1 0 0.186587 5705 35
324 0.105 -0.642507 2 1 0.16132 40933 33
271 0.131667 -0.642507 3 0 0.130016 40155 33
222 0.0925 -0.652974 2 1 0.186587 37838 33
387 0.105 -0.642507 2 1 0.143905 34109 33
387 0.1175 -0.675885 2 1 0.16132 34079 33
650 0.1175 -0.722452 3 1 0.143905 29391 33
177 0.131667 -0.642507 3 2 0.130016 29041 33
271 0.1175 -0.652974 2 1 0.16132 24807 33
20 0.17 -0.501479 2 3 0.097762 19690 33
387 0.17 -0.722452 2 2 0.130016 18851 33
271 0.105 -0.684009 3 1 0.143905 18087 33
177 0.105 -0.501479 4 6 0.076586 17792 33
387 0.131667 -0.705284 2 1 0.16132 16545 33
650 0.131667 -0.722452 1 2 0.130016 15088 33
650 0.105 -0.705284 2 0 0.107627 14387 33
